season,lg,player,player_id,age
1982,nba,Jeff Ruland,rulanje01,23
1982,nba,Tom Chambers,chambto01,22
1982,nba,Mark Aguirre,aguirma01,22
1982,nba,Frank Johnson,johnsfr01,23
1982,nba,Elston Turner,turneel01,22
1982,nba,Rolando Blackman,blackro01,22
1982,nba,Albert King,kingal01,22
1982,nba,Darnell Valentine,valenda01,22
1982,nba,Herb Williams,willihe01,23
1981,nba,Dennis Johnson,johnsde01,26
1981,nba,Bobby Jones,jonesbo01,29
1981,nba,Kareem Abdul-Jabbar,abdulka01,33
1981,nba,Michael Ray Richardson,richami01,25
1981,nba,Caldwell Jones,jonesca01,30
1981,nba,Quinn Buckner,bucknqu01,26
1981,nba,Dan Roundfield,roundda01,27
1981,nba,Kermit Washington,washike01,29
1981,nba,Dudley Bradley,bradldu01,23
1981,nba,Michael Cooper,coopemi01,24
1981,nba,George Johnson,johnsge02,32
1981,nba,Julius Erving,ervinju01,30
1981,nba,Larry Bird,birdla01,24
1981,nba,George Gervin,gervige01,28
1981,nba,Moses Malone,malonmo01,25
1981,nba,Otis Birdsong,birdsot01,25
1981,nba,Marques Johnson,johnsma01,24
1981,nba,Tiny Archibald,architi01,32
1981,nba,Adrian Dantley,dantlad01,25
1981,nba,Joe Barry Carroll,carrojo01,22
1981,nba,Darrell Griffith,griffda01,22
1981,nba,Larry Smith,smithla01,23
1981,nba,Kevin McHale,mchalke01,23
1981,nba,Kelvin Ransey,ranseke01,22
1981,nba,Andrew Toney,toneyan01,23
1981,nba,Michael Brooks,brookmi01,22
1981,nba,Louis Orr,orrlo01,22
1981,nba,Reggie Johnson,johnsre01,23
1980,nba,Dennis Johnson,johnsde01,25
1980,nba,Bobby Jones,jonesbo01,28
1980,nba,Kareem Abdul-Jabbar,abdulka01,32
1980,nba,Dan Roundfield,roundda01,26
1980,nba,Don Buse,busedo01,29
1980,nba,Michael Ray Richardson,richami01,24
1980,nba,Kermit Washington,washike01,28
1980,nba,Scott Wedman,wedmasc01,27
1980,nba,Quinn Buckner,bucknqu01,25
1980,nba,Eddie Johnson,johnsed02,24
1980,nba,Dave Cowens,cowenda01,31
1980,nba,Julius Erving,ervinju01,29
1980,nba,Larry Bird,birdla01,23
1980,nba,George Gervin,gervige01,27
1980,nba,Paul Westphal,westppa01,29
1980,nba,Gus Williams,willigu01,26
1980,nba,Moses Malone,malonmo01,24
1980,nba,Marques Johnson,johnsma01,23
1980,nba,Bill Cartwright,cartwbi01,22
1980,nba,Magic Johnson,johnsma02,20
1980,nba,Dave Greenwood,greenda01,22
1980,nba,Cliff Robinson,robincl01,19
1980,nba,Reggie King,kingre01,22
1980,nba,Allen Leavell,leaveal01,22
1980,nba,Johnny High,highjo01,22
1980,nba,Greg Kelser,kelsegr01,22
1980,nba,Sidney Moncrief,moncrsi01,22
1980,nba,Clint Richardson,richacl01,23
1979,nba,Dennis Johnson,johnsde01,24
1979,nba,Moses Malone,malonmo01,23
1979,nba,George Gervin,gervige01,26
1979,nba,Marques Johnson,johnsma01,22
1979,nba,Elvin Hayes,hayesel01,33
1979,nba,Paul Westphal,westppa01,28
1979,nba,Kareem Abdul-Jabbar,abdulka01,31
1979,nba,Bob Dandridge,dandrbo01,31
1979,nba,Walter Davis,daviswa03,24
1979,nba,Phil Ford,fordph01,22
1979,nba,World B. Free,freewo01,25
1979,nba,Ron Brewer,brewero01,23
1979,nba,Reggie Theus,theusre01,21
1979,nba,Mychal Thompson,thompmy01,24
1979,nba,Terry Tyler,tylerte01,22
1979,nba,Winford Boynes,boynewi01,21
1979,nba,Maurice Cheeks,cheekma01,22
1979,nba,Wayne Cooper,coopewa01,22
1979,nba,George Johnson,johnsge03,22
1979,nba,John Long,longjo01,22
1979,nba,Mike Mitchell,mitchmi01,23
1979,nba,Purvis Short,shortpu01,21
1979,nba,Freeman Williams,willifr01,22
1978,nba,Bobby Jones,jonesbo01,26
1978,nba,Bill Walton,waltobi01,25
1978,nba,George Gervin,gervige01,25
1978,nba,David Thompson,thompda01,23
1978,nba,Truck Robinson,robintr01,26
1978,nba,Julius Erving,ervinju01,27
1978,nba,Paul Westphal,westppa01,27
1978,nba,Walter Davis,daviswa03,23
1978,nba,Kareem Abdul-Jabbar,abdulka01,30
1978,nba,Maurice Lucas,lucasma01,25
1978,nba,Pete Maravich,maravpe01,30
1978,nba,Marques Johnson,johnsma01,21
1978,nba,Bernard King,kingbe01,21
1978,nba,Norm Nixon,nixonno01,22
1978,nba,Jack Sikma,sikmaja01,22
1978,nba,Otis Birdsong,birdsot01,22
1978,nba,Anthony Roberts,roberan01,22
1978,nba,Tree Rollins,rollitr01,22
1978,nba,Ray Williams,willira01,23
1977,nba,Bobby Jones,jonesbo01,25
1977,nba,E.C. Coleman,colemec01,26
1977,nba,Bill Walton,waltobi01,24
1977,nba,Don Buse,busedo01,26
1977,nba,Norm Van Lier,vanlino01,29
1977,nba,Kareem Abdul-Jabbar,abdulka01,29
1977,nba,Pete Maravich,maravpe01,29
1977,nba,Elvin Hayes,hayesel01,31
1977,nba,David Thompson,thompda01,22
1977,nba,Paul Westphal,westppa01,26
1977,nba,Julius Erving,ervinju01,26
1977,nba,George Gervin,gervige01,24
1977,nba,Jo Jo White,whitejo01,30
1977,nba,George McGinnis,mcginge01,26
1977,nba,Adrian Dantley,dantlad01,21
1977,nba,Scott May,maysc01,22
1977,nba,John Lucas,lucasjo01,23
1977,nba,Mitch Kupchak,kupchmi01,22
1977,nba,Ron Lee,leero01,24
1977,nba,Quinn Buckner,bucknqu01,22
1977,nba,Leon Douglas,douglle01,22
1977,nba,Paul Griffin,griffpa01,23
1977,nba,Armond Hill,hillar01,23
1977,nba,Robert Parish,parisro01,23
1977,nba,Sonny Parker,parkeso01,21
1977,nba,Lonnie Shelton,sheltlo01,21
1977,nba,Earl Tatum,tatumea01,23
1977,nba,Richard Washington,washiri01,21
1977,nba,Larry Wright,wrighla01,22
1976,nba,Paul Silas,silaspa01,32
1976,nba,Dave Cowens,cowenda01,27
1976,nba,Norm Van Lier,vanlino01,28
1976,nba,John Havlicek,havlijo01,35
1976,nba,Slick Watts,wattssl01,24
1976,nba,Rick Barry,barryri01,31
1976,nba,George McGinnis,mcginge01,25
1976,nba,Kareem Abdul-Jabbar,abdulka01,28
1976,nba,Tiny Archibald,architi01,27
1976,nba,Pete Maravich,maravpe01,28
1976,nba,Elvin Hayes,hayesel01,30
1976,nba,Randy Smith,smithra01,27
1976,nba,Phil Smith,smithph01,23
1976,nba,Alvan Adams,adamsal01,21
1976,nba,Gus Williams,willigu01,22
1976,nba,Lionel Hollins,hollili01,22
1976,nba,Joe Meriweather,meriwjo01,22
1976,nba,Junior Bridgeman,bridgju01,22
1976,nba,Joe Bryant,bryanjo01,21
1976,nba,Don Ford,forddo01,23
1976,nba,World B. Free,freewo01,22
1976,nba,Rich Kelley,kelleri01,22
1976,nba,John Laskowski,laskojo01,22
1976,nba,Dave Meyers,meyerda01,22
1976,nba,Bill Robinzine,robinbi01,23
1976,nba,Ricky Sobers,soberri01,23
1975,nba,Jerry Sloan,sloanje01,32
1975,nba,Walt Frazier,fraziwa01,29
1975,nba,John Havlicek,havlijo01,34
1975,nba,Kareem Abdul-Jabbar,abdulka01,27
1975,nba,Paul Silas,silaspa01,31
1975,nba,Rick Barry,barryri01,30
1975,nba,Tiny Archibald,architi01,26
1975,nba,Elvin Hayes,hayesel01,29
1975,nba,Bob McAdoo,mcadobo01,23
1975,nba,Phil Chenier,cheniph01,24
1975,nba,Dave Cowens,cowenda01,26
1975,nba,Spencer Haywood,haywosp01,25
1975,nba,Jo Jo White,whitejo01,28
1975,nba,Jamaal Wilkes,wilkeja01,21
1975,nba,John Drew,drewjo01,20
1975,nba,Scott Wedman,wedmasc01,22
1975,nba,Tom Burleson,burleto01,22
1975,nba,Brian Winters,wintebr01,22
1975,nba,Leonard Gray,grayle01,23
1975,nba,Tom Henderson,hendeto01,23
1975,nba,Gary Brokaw,brokaga01,21
1975,nba,Aaron James,jamesaa01,22
1975,nba,Phil Smith,smithph01,22
1975,nba,Mike Sojourner,sojoumi01,21
1975,nba,Foots Walker,walkefo01,23
1975,nba,Bill Walton,waltobi01,22
1974,nba,Dave DeBusschere,debusda01,33
1974,nba,Kareem Abdul-Jabbar,abdulka01,26
1974,nba,Norm Van Lier,vanlino01,26
1974,nba,Walt Frazier,fraziwa01,28
1974,nba,Jerry Sloan,sloanje01,31
1974,nba,John Havlicek,havlijo01,33
1974,nba,Don Chaney,chanedo01,27
1974,nba,Elvin Hayes,hayesel01,28
1974,nba,Nate Thurmond,thurmna01,32
1974,nba,Bob Love,lovebo01,31
1974,nba,Jim Price,priceji01,24
1974,nba,Dick Van Arsdale,vanardi01,30
1974,nba,Gail Goodrich,goodrga01,30
1974,nba,Rick Barry,barryri01,29
1974,nba,Spencer Haywood,haywosp01,24
1974,nba,Bob McAdoo,mcadobo01,22
1974,nba,Dave Bing,bingda01,30
1974,nba,Ron Behagen,behagro01,23
1974,nba,Ernie DiGregorio,digreer01,23
1974,nba,Mike Bantom,bantomi01,22
1974,nba,John Brown,brownjo01,22
1974,nba,Nick Weatherspoon,weathni01,23
1974,nba,Dwight Jones,jonesdw01,21
1974,nba,Bernie Fryer,fryerbe01,24
1974,nba,Jim Brewer,breweji01,22
1974,nba,Slick Watts,wattssl01,22
1974,nba,E.C. Coleman,colemec01,23
1974,nba,Mike D'Antoni,dantomi01,22
1974,nba,Derrek Dickey,dickede01,22
1973,nba,Dave DeBusschere,debusda01,32
1973,nba,Jerry West,westje01,34
1973,nba,Walt Frazier,fraziwa01,27
1973,nba,John Havlicek,havlijo01,32
1973,nba,Wilt Chamberlain,chambwi01,36
1973,nba,Nate Thurmond,thurmna01,31
1973,nba,Norm Van Lier,vanlino01,25
1973,nba,Paul Silas,silaspa01,29
1973,nba,Don Chaney,chanedo01,26
1973,nba,Mike Riordan,riordmi01,27
1973,nba,Tiny Archibald,architi01,24
1973,nba,Spencer Haywood,haywosp01,23
1973,nba,Kareem Abdul-Jabbar,abdulka01,25
1973,nba,Dave Cowens,cowenda01,24
1973,nba,Pete Maravich,maravpe01,25
1973,nba,Elvin Hayes,hayesel01,27
1973,nba,Rick Barry,barryri01,28
1973,nba,Bob McAdoo,mcadobo01,21
1973,nba,Lloyd Neal,nealll01,22
1973,nba,Freddie Boyd,boydfr01,22
1973,nba,Dwight Davis,davisdw01,23
1973,nba,Jim Price,priceji01,23
1973,nba,Steve Bracey,bracest01,22
1973,nba,Corky Calhoun,calhoco01,22
1973,nba,Chris Ford,fordch01,24
1973,nba,Charles Johnson,johnsch01,23
1973,nba,Ollie Johnson,johnsol01,23
1973,nba,Ron Riley,rileyro01,22
1972,nba,Dave DeBusschere,debusda01,31
1972,nba,Jerry West,westje01,33
1972,nba,Walt Frazier,fraziwa01,26
1972,nba,Jerry Sloan,sloanje01,29
1972,nba,Wilt Chamberlain,chambwi01,35
1972,nba,John Havlicek,havlijo01,31
1972,nba,Nate Thurmond,thurmna01,30
1972,nba,Paul Silas,silaspa01,28
1972,nba,Bob Love,lovebo01,29
1972,nba,Norm Van Lier,vanlino01,24
1972,nba,Don Chaney,chanedo01,25
1972,nba,Kareem Abdul-Jabbar,abdulka01,24
1972,nba,Spencer Haywood,haywosp01,22
1972,nba,Tiny Archibald,architi01,23
1972,nba,Billy Cunningham,cunnibi01,28
1972,nba,Archie Clark,clarkar01,30
1972,nba,Elmore Smith,smithel01,22
1972,nba,Sidney Wicks,wickssi01,22
1972,nba,Austin Carr,carrau01,23
1972,nba,Phil Chenier,cheniph01,21
1972,nba,Clifford Ray,raycl01,23
1972,nba,Stan Love,lovest01,22
1972,nba,Cliff Meely,meelycl01,24
1972,nba,Dean Meminger,meminde01,23
1972,nba,Mike Newlin,newlimi01,23
1972,nba,Curtis Rowe,rowecu01,22
1972,nba,Nate Williams,willina01,21
1972,nba,Dave Wohl,wohlda01,22
1971,nba,Dave DeBusschere,debusda01,30
1971,nba,Walt Frazier,fraziwa01,25
1971,nba,Jerry West,westje01,32
1971,nba,Gus Johnson,johnsgu01,32
1971,nba,Nate Thurmond,thurmna01,29
1971,nba,Kareem Abdul-Jabbar,abdulka01,23
1971,nba,John Havlicek,havlijo01,30
1971,nba,Jerry Sloan,sloanje01,28
1971,nba,Norm Van Lier,vanlino01,23
1971,nba,Paul Silas,silaspa01,27
1971,nba,Dave Bing,bingda01,27
1971,nba,Billy Cunningham,cunnibi01,27
1971,nba,Bob Love,lovebo01,28
1971,nba,Oscar Robertson,roberos01,32
1971,nba,Willis Reed,reedwi01,28
1971,nba,Dave Cowens,cowenda01,22
1971,nba,Pete Maravich,maravpe01,23
1971,nba,Geoff Petrie,petrige01,22
1971,nba,Calvin Murphy,murphca01,22
1971,nba,Bob Lanier,laniebo01,22
1971,nba,Don Adams,adamsdo01,23
1971,nba,Tiny Archibald,architi01,22
1971,nba,Pete Cross,crosspe01,22
1971,nba,John Hummer,hummejo01,22
1971,nba,John Johnson,johnsjo01,23
1971,nba,Sam Lacey,laceysa01,22
1971,nba,Jim McMillian,mcmilji01,22
1970,nba,Walt Frazier,fraziwa01,24
1970,nba,Dave DeBusschere,debusda01,29
1970,nba,Jerry West,westje01,31
1970,nba,Gus Johnson,johnsgu01,31
1970,nba,Willis Reed,reedwi01,27
1970,nba,Kareem Abdul-Jabbar,abdulka01,22
1970,nba,John Havlicek,havlijo01,29
1970,nba,Joe Caldwell,caldwjo01,28
1970,nba,Bill Bridges,bridgbi01,30
1970,nba,Jerry Sloan,sloanje01,27
1970,nba,Billy Cunningham,cunnibi01,26
1970,nba,Connie Hawkins,hawkico01,27
1970,nba,Lou Hudson,hudsolo01,25
1970,nba,Oscar Robertson,roberos01,31
1970,nba,Bob Dandridge,dandrbo01,22
1970,nba,Jo Jo White,whitejo01,23
1970,nba,Mike Davis,davismi01,23
1970,nba,Dick Garrett,garredi01,23
1970,nba,Lucius Allen,allenlu01,22
1970,nba,Rick Roberson,roberri01,22
1970,nba,Norm Van Lier,vanlino01,22
1969,nba,Walt Frazier,fraziwa01,23
1969,nba,Bill Russell,russebi01,34
1969,nba,Dave DeBusschere,debusda01,28
1969,nba,Nate Thurmond,thurmna01,27
1969,nba,Jerry Sloan,sloanje01,26
1969,nba,Rudy LaRusso,larusru01,31
1969,nba,Tom Sanders,sandeto01,30
1969,nba,John Havlicek,havlijo01,28
1969,nba,Jerry West,westje01,30
1969,nba,Bill Bridges,bridgbi01,29
1969,nba,Billy Cunningham,cunnibi01,25
1969,nba,Elgin Baylor,bayloel01,34
1969,nba,Earl Monroe,monroea01,24
1969,nba,Oscar Robertson,roberos01,30
1969,nba,Wes Unseld,unselwe01,22
1969,nba,Willis Reed,reedwi01,26
1969,nba,Hal Greer,greerha01,32
1969,nba,Elvin Hayes,hayesel01,23
1969,nba,Art Harris,harriar01,22
1969,nba,Bill Hewitt,hewitbi01,24
1969,nba,Gary Gregor,gregoga01,23
1969,nba,Greg Smith,smithgr01,22
1969,nba,Ron Williams,williro01,24
1969,nba,Rick Adelman,adelmri01,22
1969,nba,Stu Lantz,lantzst01,22
1968,nba,Wilt Chamberlain,chambwi01,31
1968,nba,Elgin Baylor,bayloel01,33
1968,nba,Oscar Robertson,roberos01,29
1968,nba,Dave Bing,bingda01,24
1968,nba,Jerry Lucas,lucasje01,27
1968,nba,Willis Reed,reedwi01,25
1968,nba,Jerry West,westje01,29
1968,nba,Hal Greer,greerha01,31
1968,nba,Bill Russell,russebi01,33
1968,nba,John Havlicek,havlijo01,27
1968,nba,Earl Monroe,monroea01,23
1968,nba,Walt Frazier,fraziwa01,22
1968,nba,Bob Rule,rulebo01,23
1968,nba,Al Tucker,tuckeal01,24
1968,nba,Phil Jackson,jacksph01,22
1968,nba,Mal Graham,grahama01,22
1968,nba,Clem Haskins,haskicl01,24
1968,nba,Ed Manning,mannied01,24
1968,nba,Jimmy Walker,walkeji01,23
1967,nba,Rick Barry,barryri01,22
1967,nba,Wilt Chamberlain,chambwi01,30
1967,nba,Oscar Robertson,roberos01,28
1967,nba,Jerry West,westje01,28
1967,nba,Elgin Baylor,bayloel01,32
1967,nba,Bill Russell,russebi01,32
1967,nba,Jerry Lucas,lucasje01,26
1967,nba,Hal Greer,greerha01,30
1967,nba,Sam Jones,jonessa01,33
1967,nba,Willis Reed,reedwi01,24
1967,nba,Dave Bing,bingda01,23
1967,nba,Lou Hudson,hudsolo01,22
1967,nba,Jack Marin,marinja01,22
1967,nba,Erwin Mueller,mueller01,22
1967,nba,Cazzie Russell,russeca01,22
1967,nba,Archie Clark,clarkar01,25
1967,nba,Clyde Lee,leecl01,22
1966,nba,Oscar Robertson,roberos01,27
1966,nba,Jerry Lucas,lucasje01,25
1966,nba,Jerry West,westje01,27
1966,nba,Wilt Chamberlain,chambwi01,29
1966,nba,Rick Barry,barryri01,21
1966,nba,Bill Russell,russebi01,31
1966,nba,Sam Jones,jonessa01,32
1966,nba,John Havlicek,havlijo01,25
1966,nba,Hal Greer,greerha01,29
1966,nba,Gus Johnson,johnsgu01,27
1966,nba,Billy Cunningham,cunnibi01,22
1966,nba,Tom Van Arsdale,vanarto01,22
1966,nba,Fred Hetzel,hetzefr01,23
1966,nba,Dick Van Arsdale,vanardi01,22
1966,nba,Joe Strawder,strawjo01,25
1966,nba,Jon McGlocklin,mcglojo01,22
1966,nba,Gail Goodrich,goodrga01,22
1966,nba,Jerry Sloan,sloanje01,23
1966,nba,Dave Stallworth,stallda01,24
1965,nba,Luke Jackson,jackslu01,23
1965,nba,Howard Komives,komivho01,23
1965,nba,Willis Reed,reedwi01,22
1965,nba,Jim Barnes,barneji01,23
1965,nba,Joe Caldwell,caldwjo01,23
1965,nba,Wali Jones,joneswa02,22
1965,nba,McCoy McLemore,mclemmc01,22
1965,nba,Em Bryant,bryanem01,26
1965,nba,Walt Hazzard,abdulma01,22
1965,nba,Jeff Mullins,mullije01,22
1964,nba,Art Heyman,heymaar01,22
1964,nba,Gus Johnson,johnsgu01,25
1964,nba,Jerry Lucas,lucasje01,23
1964,nba,Rod Thorn,thornro01,22
1964,nba,Nate Thurmond,thurmna01,22
1963,nba,Zelmo Beaty,beatyze01,23
1963,nba,Dave DeBusschere,debusda01,22
1963,nba,John Havlicek,havlijo01,22
1963,nba,Chet Walker,walkech01,22
1963,nba,John Barnhill,barnhjo01,24
